classroom_name,session,avg_progress,n_activities,n_completed,n_students,completion_rate
성지여자고등학교 해양쓰레기,7.0,0.5825738958333333,96,51,8,0.53125
성지여자고등학교 해양쓰레기,8.0,0.505900295,80,37,8,0.4625
성지여자고등학교 해양쓰레기,9.0,0.534858140625,64,33,8,0.515625
성지여자고등학교 해양쓰레기,10.0,0.6530704791666667,48,29,8,0.6041666666666666
성지여자고등학교 해양쓰레기,11.0,0.6363365892857143,56,34,8,0.6071428571428571
성지여자고등학교 해양쓰레기,12.0,0.27976191071428574,56,15,8,0.26785714285714285
성지여자고등학교 해양쓰레기,13.0,0.455729171875,64,28,8,0.4375
성지여자고등학교 해양쓰레기,14.0,0.15,40,6,8,0.15
성지여자고등학교 해양쓰레기,15.0,0.14583333333333334,48,7,8,0.14583333333333334
세종고등학교 식량안보,1.0,0.7300994136363637,198,135,22,0.6818181818181818
세종고등학교 식량안보,2.0,0.4179522449494949,198,73,22,0.3686868686868687
세종고등학교 식량안보,3.0,0.19545454545454544,176,22,22,0.125
세종고등학교 식량안보,4.0,0.2659505579338843,242,56,22,0.23140495867768596
세종고등학교 식량안보,5.0,0.41083865909090905,88,30,22,0.3409090909090909
세종고등학교 식량안보,6.0,0.4479797954545454,88,37,22,0.42045454545454547
세종고등학교 식량안보,7.0,0.2333530064935065,154,32,22,0.2077922077922078
세종고등학교 식량안보,8.0,0.014545454545454545,110,1,22,0.00909090909090909
세종고등학교 식량안보,9.0,0.00909090909090909,110,0,22,0.0
세종고등학교 식량안보,10.0,0.024053045454545452,88,1,22,0.011363636363636364
세종고등학교 식량안보,11.0,0.32954548484848484,66,20,22,0.30303030303030304
세종고등학교 식량안보,12.0,0.00974025974025974,154,0,22,0.0
세종고등학교 식량안보,13.0,0.025974025974025976,154,2,22,0.012987012987012988
세종고등학교 식량안보,14.0,0.045454545454545456,88,2,22,0.022727272727272728
세종고등학교 식량안보,15.0,0.25757575757575757,132,28,22,0.21212121212121213
수원공업고등학교 식량안보,1.0,0.7483644634920635,126,91,14,0.7222222222222222
수원공업고등학교 식량안보,2.0,0.8094516595238095,126,100,14,0.7936507936507936
수원공업고등학교 식량안보,3.0,0.7215920304464286,112,77,14,0.6875
수원공업고등학교 식량안보,4.0,0.5227871862337662,154,67,14,0.43506493506493504
수원공업고등학교 식량안보,5.0,0.48928569642857145,56,23,14,0.4107142857142857
수원공업고등학교 식량안보,6.0,0.5901289642857143,56,28,14,0.5
수원공업고등학교 식량안보,7.0,0.6759056734693877,98,59,14,0.6020408163265306
수원공업고등학교 식량안보,8.0,0.4747566857142857,70,25,14,0.35714285714285715
수원공업고등학교 식량안보,9.0,0.08857142857142858,70,5,14,0.07142857142857142
수원공업고등학교 식량안보,10.0,0.09523810714285715,56,5,14,0.08928571428571429
수원공업고등학교 식량안보,11.0,0.13095240476190476,42,4,14,0.09523809523809523
수원공업고등학교 식량안보,12.0,0.2602040816326531,98,24,14,0.24489795918367346
수원공업고등학교 식량안보,13.0,0.23469387755102042,98,20,14,0.20408163265306123
수원공업고등학교 식량안보,14.0,0.09821428571428571,56,3,14,0.05357142857142857
수원공업고등학교 식량안보,15.0,0.30357142857142855,84,22,14,0.2619047619047619
신암중학교 기후변화,1.0,0.9470899444444444,126,119,14,0.9444444444444444
신암중학교 기후변화,2.0,0.7992719469047619,168,132,14,0.7857142857142857
신암중학교 기후변화,3.0,0.8959143285714285,140,120,14,0.8571428571428571
신암중학교 기후변화,4.0,0.9489406734693877,98,92,14,0.9387755102040817
신암중학교 기후변화,5.0,0.8888888888888888,126,112,14,0.8888888888888888
신암중학교 기후변화,6.0,0.6507831298701299,154,98,14,0.6363636363636364
신암중학교 기후변화,7.0,0.6785714196428572,112,75,14,0.6696428571428571
신암중학교 기후변화,8.0,0.8809523928571429,140,120,14,0.8571428571428571
신암중학교 기후변화,9.0,0.9109787571428571,140,124,14,0.8857142857142857
신암중학교 기후변화,10.0,0.7513765571428571,140,102,14,0.7285714285714285
신암중학교 기후변화,11.0,0.8002639428571429,140,111,14,0.7928571428571428
신암중학교 기후변화,12.0,0.9166666666666666,84,77,14,0.9166666666666666
신암중학교 기후변화,13.0,0.8401360510204081,98,82,14,0.8367346938775511
신암중학교 기후변화,14.0,0.6964285714285714,56,39,14,0.6964285714285714
신암중학교 기후변화,15.0,0.9428571428571428,70,66,14,0.9428571428571428
신정고등학교 기후변화,1.0,0.9210272839506173,162,148,18,0.9135802469135802
신정고등학교 기후변화,2.0,0.8007467978240741,216,167,18,0.7731481481481481
신정고등학교 기후변화,3.0,0.895377685,180,157,18,0.8722222222222222
신정고등학교 기후변화,4.0,0.5441356666666667,126,68,18,0.5396825396825397
신정고등학교 기후변화,5.0,0.03086419135802469,162,4,18,0.024691358024691357
신정고등학교 기후변화,6.0,0.025252525252525252,198,5,18,0.025252525252525252
신정고등학교 기후변화,7.0,0.023148138888888888,144,2,18,0.013888888888888888
신정고등학교 기후변화,8.0,0.42212597888888886,180,68,18,0.37777777777777777
신정고등학교 기후변화,9.0,0.4430820111111111,180,75,18,0.4166666666666667
신정고등학교 기후변화,10.0,0.49087781166666666,180,83,18,0.46111111111111114
신정고등학교 기후변화,11.0,0.5014614322222222,180,86,18,0.4777777777777778
신정고등학교 기후변화,12.0,0.4567901203703704,108,49,18,0.4537037037037037
신정고등학교 기후변화,13.0,0.12698412698412698,126,16,18,0.12698412698412698
신정고등학교 기후변화,14.0,0.1435185138888889,72,10,18,0.1388888888888889
신정고등학교 기후변화,15.0,0.4444444444444444,90,40,18,0.4444444444444444
엘리스학교 해양쓰레기,1.0,0.3625,100,36,10,0.36
엘리스학교 해양쓰레기,2.0,0.18944445,60,11,10,0.18333333333333332
엘리스학교 해양쓰레기,3.0,0.2547775428571428,70,16,10,0.22857142857142856
엘리스학교 해양쓰레기,4.0,0.489673485,200,96,10,0.48
엘리스학교 해양쓰레기,5.0,0.32546389,100,31,10,0.31
엘리스학교 해양쓰레기,6.0,0.466527775,80,35,10,0.4375
엘리스학교 해양쓰레기,7.0,0.5630374416666667,120,65,10,0.5416666666666666
엘리스학교 해양쓰레기,8.0,0.62548306,100,52,10,0.52
엘리스학교 해양쓰레기,9.0,0.386302075,80,27,10,0.3375
엘리스학교 해양쓰레기,10.0,0.36348135,60,18,10,0.3
엘리스학교 해양쓰레기,11.0,0.22813852857142858,70,14,10,0.2
엘리스학교 해양쓰레기,12.0,0.36428571428571427,70,23,10,0.32857142857142857
엘리스학교 해양쓰레기,13.0,0.43541666250000005,80,32,10,0.4
엘리스학교 해양쓰레기,14.0,0.43666666,50,19,10,0.38
엘리스학교 해양쓰레기,15.0,0.425,60,23,10,0.38333333333333336
영동중학교 해양쓰레기,1.0,0.46691196153846154,130,57,13,0.43846153846153846
영동중학교 해양쓰레기,2.0,0.22882812820512818,78,17,13,0.21794871794871795
영동중학교 해양쓰레기,3.0,0.3484159678021978,91,27,13,0.2967032967032967
영동중학교 해양쓰레기,4.0,0.4166462568846154,260,102,13,0.3923076923076923
영동중학교 해양쓰레기,5.0,0.32200853076923075,130,39,13,0.3
영동중학교 해양쓰레기,6.0,0.30929486538461537,104,30,13,0.28846153846153844
영동중학교 해양쓰레기,7.0,0.5313771666666666,156,79,13,0.5064102564102564
영동중학교 해양쓰레기,8.0,0.4392857153846154,130,49,13,0.3769230769230769
영동중학교 해양쓰레기,9.0,0.3114182596153846,104,26,13,0.25
영동중학교 해양쓰레기,10.0,0.5068846538461538,78,33,13,0.4230769230769231
영동중학교 해양쓰레기,11.0,0.3569264065934066,91,29,13,0.31868131868131866
영동중학교 해양쓰레기,12.0,0.4010989010989011,91,36,13,0.3956043956043956
영동중학교 해양쓰레기,13.0,0.4743589711538462,104,48,13,0.46153846153846156
영동중학교 해양쓰레기,14.0,0.5615384615384615,65,34,13,0.5230769230769231
영동중학교 해양쓰레기,15.0,0.48717948717948717,78,37,13,0.47435897435897434
영등포고등학교 식량안보,1.0,0.6719983181818182,99,66,11,0.6666666666666666
영등포고등학교 식량안보,2.0,0.6467407878787879,99,59,11,0.5959595959595959
영등포고등학교 식량안보,3.0,0.7354774693181819,88,61,11,0.6931818181818182
영등포고등학교 식량안보,4.0,0.42474175479338844,121,41,11,0.33884297520661155
영등포고등학교 식량안보,5.0,0.3803030318181818,44,15,11,0.3409090909090909
영등포고등학교 식량안보,6.0,0.45792297045454544,44,17,11,0.38636363636363635
영등포고등학교 식량안보,7.0,0.6416305922077922,77,45,11,0.5844155844155844
영등포고등학교 식량안보,8.0,0.7238095454545455,55,33,11,0.6
영등포고등학교 식량안보,9.0,0.7964236,55,38,11,0.6909090909090909
영등포고등학교 식량안보,10.0,0.9151515,44,38,11,0.8636363636363636
영등포고등학교 식량안보,11.0,0.9204545454545454,33,27,11,0.8181818181818182
영등포고등학교 식량안보,12.0,0.3679653636363636,77,26,11,0.33766233766233766
영등포고등학교 식량안보,13.0,0.37662337662337664,77,25,11,0.3246753246753247
영등포고등학교 식량안보,14.0,0.2159090909090909,44,7,11,0.1590909090909091
영등포고등학교 식량안보,15.0,0.4696969696969697,66,27,11,0.4090909090909091
영등포고등학교 해양쓰레기,1.0,0.6083333333333333,120,73,12,0.6083333333333333
영등포고등학교 해양쓰레기,2.0,0.36851852777777777,72,25,12,0.3472222222222222
영등포고등학교 해양쓰레기,3.0,0.5111111071428571,84,41,12,0.4880952380952381
영등포고등학교 해양쓰레기,4.0,0.5516666625000001,240,129,12,0.5375
영등포고등학교 해양쓰레기,5.0,0.6641202583333333,120,78,12,0.65
영등포고등학교 해양쓰레기,6.0,0.7416666666666667,96,70,12,0.7291666666666666
영등포고등학교 해양쓰레기,7.0,0.1053240763888889,144,15,12,0.10416666666666667
영등포고등학교 해양쓰레기,8.0,0.49802760833333337,120,47,12,0.39166666666666666
영등포고등학교 해양쓰레기,9.0,0.1268663125,96,11,12,0.11458333333333333
영등포고등학교 해양쓰레기,10.0,0.210357675,72,13,12,0.18055555555555555
영등포고등학교 해양쓰레기,11.0,0.21845238095238098,84,18,12,0.21428571428571427
영등포고등학교 해양쓰레기,12.0,0.32142857142857145,84,27,12,0.32142857142857145
영등포고등학교 해양쓰레기,13.0,0.40625,96,37,12,0.3854166666666667
영등포고등학교 해양쓰레기,14.0,0.44166666666666665,60,25,12,0.4166666666666667
영등포고등학교 해양쓰레기,15.0,0.5694444444444444,72,40,12,0.5555555555555556
예당고등학교 기후변화,1.0,0.19089717777777776,180,32,20,0.17777777777777778
예당고등학교 기후변화,2.0,0.19038149916666666,240,43,20,0.17916666666666667
예당고등학교 기후변화,3.0,0.2171103497,200,40,20,0.2
예당고등학교 기후변화,4.0,0.1489627142857143,140,20,20,0.14285714285714285
예당고등학교 기후변화,5.0,0.12037036666666666,180,21,20,0.11666666666666667
예당고등학교 기후변화,6.0,0.11853417090909091,220,25,20,0.11363636363636363
예당고등학교 기후변화,7.0,0.20397735,160,32,20,0.2
예당고등학교 기후변화,8.0,0.18262010750000002,200,35,20,0.175
예당고등학교 기후변화,9.0,0.19276419,200,38,20,0.19
예당고등학교 기후변화,10.0,0.17989817500000002,200,35,20,0.175
예당고등학교 기후변화,11.0,0.114332366,200,22,20,0.11
예당고등학교 기후변화,12.0,0.0,120,0,20,0.0
예당고등학교 기후변화,13.0,0.0,140,0,20,0.0
예당고등학교 기후변화,14.0,0.0,80,0,20,0.0
예당고등학교 기후변화,15.0,0.01,100,1,20,0.01
예산고등학교 식량안보,1.0,0.5712083777777778,180,88,20,0.4888888888888889
예산고등학교 식량안보,2.0,0.6672753669444444,180,115,20,0.6388888888888888
예산고등학교 식량안보,3.0,0.62336282625,160,95,20,0.59375
예산고등학교 식량안보,4.0,0.5278909597318182,220,105,20,0.4772727272727273
예산고등학교 식량안보,5.0,0.7336601325000001,80,49,20,0.6125
예산고등학교 식량안보,6.0,0.8217708375000001,80,56,20,0.7
예산고등학교 식량안보,7.0,0.7281065785714286,140,91,20,0.65
예산고등학교 식량안보,8.0,0.9175018500000001,100,80,20,0.8
예산고등학교 식량안보,9.0,0.84045057,100,74,20,0.74
예산고등학교 식량안보,10.0,0.760208375,80,53,20,0.6625
예산고등학교 식량안보,11.0,0.7381578833333333,60,40,20,0.6666666666666666
예산고등학교 식량안보,12.0,0.6785714285714286,140,92,20,0.6571428571428571
예산고등학교 식량안보,13.0,0.7071428571428572,140,97,20,0.6928571428571428
예산고등학교 식량안보,14.0,0.64375,80,49,20,0.6125
예산고등학교 식량안보,15.0,0.5541666666666667,120,64,20,0.5333333333333333
와우고등학교 식량안보,1.0,0.7789588541666667,144,107,16,0.7430555555555556
와우고등학교 식량안보,2.0,0.7953962444444445,144,109,16,0.7569444444444444
와우고등학교 식량안보,3.0,0.8017427265625,128,97,16,0.7578125
와우고등학교 식량안보,4.0,0.5508372602272728,176,89,16,0.5056818181818182
와우고등학교 식량안보,5.0,0.639281796875,64,36,16,0.5625
와우고등학교 식량안보,6.0,0.63049428125,64,35,16,0.546875
와우고등학교 식량안보,7.0,0.6512681071428571,112,70,16,0.625
와우고등학교 식량안보,8.0,0.6854166625,80,54,16,0.675
와우고등학교 식량안보,9.0,0.5430247375,80,41,16,0.5125
와우고등학교 식량안보,10.0,0.581575515625,64,36,16,0.5625
와우고등학교 식량안보,11.0,0.6934975,48,31,16,0.6458333333333334
와우고등학교 식량안보,12.0,0.8214285714285714,112,91,16,0.8125
와우고등학교 식량안보,13.0,0.8348214285714286,112,93,16,0.8303571428571429
와우고등학교 식량안보,14.0,0.95052084375,64,59,16,0.921875
와우고등학교 식량안보,15.0,0.7760416666666666,96,72,16,0.75
울산여자고등학교 해양쓰레기,1.0,0.7379150751,100,72,10,0.72
울산여자고등학교 해양쓰레기,2.0,0.7972222333333333,60,47,10,0.7833333333333333
울산여자고등학교 해양쓰레기,3.0,0.8334980028571428,70,58,10,0.8285714285714286
울산여자고등학교 해양쓰레기,4.0,0.68585655,200,130,10,0.65
울산여자고등학교 해양쓰레기,5.0,0.7722535824000001,100,77,10,0.77
울산여자고등학교 해양쓰레기,6.0,0.77,80,61,10,0.7625
울산여자고등학교 해양쓰레기,7.0,0.676388875,120,76,10,0.6333333333333333
울산여자고등학교 해양쓰레기,8.0,0.49702785,100,41,10,0.41
울산여자고등학교 해양쓰레기,9.0,0.4969736875,80,36,10,0.45
울산여자고등학교 해양쓰레기,10.0,0.6774774683333333,60,37,10,0.6166666666666667
울산여자고등학교 해양쓰레기,11.0,0.4023160157142857,70,27,10,0.38571428571428573
울산여자고등학교 해양쓰레기,12.0,0.5452381,70,37,10,0.5285714285714286
울산여자고등학교 해양쓰레기,13.0,0.48958333749999994,80,34,10,0.425
울산여자고등학교 해양쓰레기,14.0,0.45,50,20,10,0.4
울산여자고등학교 해양쓰레기,15.0,0.3416666666666667,60,19,10,0.31666666666666665
장기중학교 기후변화,1.0,0.17851852,225,35,25,0.15555555555555556
장기중학교 기후변화,2.0,0.20953640033333334,300,55,25,0.18333333333333332
장기중학교 기후변화,3.0,0.006000004000000001,250,1,25,0.004
장기중학교 기후변화,4.0,0.012571428571428572,175,1,25,0.005714285714285714
장기중학교 기후변화,5.0,0.0044444444444444444,225,1,25,0.0044444444444444444
장기중학교 기후변화,6.0,0.0036363636363636364,275,1,25,0.0036363636363636364
장기중학교 기후변화,7.0,0.001666665,200,0,25,0.0
장기중학교 기후변화,8.0,0.0017142840000000002,250,0,25,0.0
장기중학교 기후변화,9.0,0.006,250,0,25,0.0
장기중학교 기후변화,10.0,0.3296717052,250,74,25,0.296
장기중학교 기후변화,11.0,0.19515237600000002,250,39,25,0.156
장기중학교 기후변화,12.0,0.43333333333333335,150,65,25,0.43333333333333335
장기중학교 기후변화,13.0,0.28,175,48,25,0.2742857142857143
장기중학교 기후변화,14.0,0.06,100,6,25,0.06
장기중학교 기후변화,15.0,0.888,125,111,25,0.888
장평중학교 해양쓰레기,1.0,0.8141254930769231,130,97,13,0.7461538461538462
장평중학교 해양쓰레기,2.0,0.6247689551282051,78,44,13,0.5641025641025641
장평중학교 해양쓰레기,3.0,0.699496321978022,91,58,13,0.6373626373626373
장평중학교 해양쓰레기,4.0,0.7587454061538461,260,187,13,0.7192307692307692
장평중학교 해양쓰레기,5.0,0.7491143153846154,130,95,13,0.7307692307692307
장평중학교 해양쓰레기,6.0,0.73536325,104,74,13,0.7115384615384616
장평중학교 해양쓰레기,7.0,0.5891532416666667,156,90,13,0.5769230769230769
장평중학교 해양쓰레기,8.0,0.5387140692307693,130,58,13,0.4461538461538462
장평중학교 해양쓰레기,9.0,0.3762820384615385,104,32,13,0.3076923076923077
장평중학교 해양쓰레기,10.0,0.4326056807692308,78,29,13,0.3717948717948718
장평중학교 해양쓰레기,11.0,0.4229104285714285,91,33,13,0.3626373626373626
장평중학교 해양쓰레기,12.0,0.08241758241758242,91,7,13,0.07692307692307693
장평중학교 해양쓰레기,13.0,0.009615384615384616,104,0,13,0.0
장평중학교 해양쓰레기,14.0,0.023076923076923078,65,1,13,0.015384615384615385
장평중학교 해양쓰레기,15.0,0.23076923076923078,78,15,13,0.19230769230769232
전남여자고등학교 해양쓰레기,1.0,0.3148318192857143,140,40,14,0.2857142857142857
전남여자고등학교 해양쓰레기,2.0,0.6495453805952381,84,50,14,0.5952380952380952
전남여자고등학교 해양쓰레기,3.0,0.5476504019387756,98,53,14,0.5408163265306123
전남여자고등학교 해양쓰레기,4.0,0.3755935642857143,280,100,14,0.35714285714285715
전남여자고등학교 해양쓰레기,5.0,0.41029182857142854,140,53,14,0.37857142857142856
전남여자고등학교 해양쓰레기,6.0,0.5483134910714286,112,58,14,0.5178571428571429
전남여자고등학교 해양쓰레기,7.0,0.027777779761904764,168,4,14,0.023809523809523808
전남여자고등학교 해양쓰레기,8.0,0.2851318092857143,140,35,14,0.25
전남여자고등학교 해양쓰레기,9.0,0.10993303571428571,112,11,14,0.09821428571428571
전남여자고등학교 해양쓰레기,10.0,0.047619047619047616,84,3,14,0.03571428571428571
전남여자고등학교 해양쓰레기,11.0,0.0663265306122449,98,6,14,0.061224489795918366
전남여자고등학교 해양쓰레기,12.0,0.3350340102040817,98,31,14,0.3163265306122449
전남여자고등학교 해양쓰레기,13.0,0.29315475892857146,112,29,14,0.25892857142857145
전남여자고등학교 해양쓰레기,14.0,0.07142857142857142,70,4,14,0.05714285714285714
전남여자고등학교 해양쓰레기,15.0,0.017857142857142856,84,1,14,0.011904761904761904
전주솔빛중학교 기후변화,1.0,0.9564030818181819,99,94,11,0.9494949494949495
전주솔빛중학교 기후변화,2.0,0.8166556136363636,132,100,11,0.7575757575757576
전주솔빛중학교 기후변화,3.0,0.9578807818181818,110,98,11,0.8909090909090909
전주솔빛중학교 기후변화,4.0,0.5789798441558441,77,44,11,0.5714285714285714
전주솔빛중학교 기후변화,5.0,0.6464646464646465,99,64,11,0.6464646464646465
전주솔빛중학교 기후변화,6.0,0.4492328140495868,121,54,11,0.4462809917355372
전주솔빛중학교 기후변화,7.0,0.7015359772727273,88,57,11,0.6477272727272727
전주솔빛중학교 기후변화,8.0,0.758780819090909,110,77,11,0.7
전주솔빛중학교 기후변화,9.0,0.6846641,110,65,11,0.5909090909090909
전주솔빛중학교 기후변화,10.0,0.7537673582727273,110,78,11,0.7090909090909091
전주솔빛중학교 기후변화,11.0,0.7459872272727273,110,77,11,0.7
전주솔빛중학교 기후변화,12.0,0.7525252575757575,66,48,11,0.7272727272727273
전주솔빛중학교 기후변화,13.0,0.8116883116883117,77,62,11,0.8051948051948052
전주솔빛중학교 기후변화,14.0,0.7045454545454546,44,30,11,0.6818181818181818
전주솔빛중학교 기후변화,15.0,0.6,55,33,11,0.6
지평고등학교 식량안보,1.0,0.6666666666666666,45,30,5,0.6666666666666666
지평고등학교 식량안보,2.0,0.7505050466666666,45,33,5,0.7333333333333333
지평고등학교 식량안보,3.0,0.21000000000000002,40,8,5,0.2
지평고등학교 식량안보,4.0,0.7607249636363635,55,36,5,0.6545454545454545
지평고등학교 식량안보,5.0,0.7488888499999999,20,12,5,0.6
지평고등학교 식량안보,6.0,0.58,20,10,5,0.5
지평고등학교 식량안보,7.0,0.8033333428571429,35,26,5,0.7428571428571429
지평고등학교 식량안보,8.0,0.9797802400000001,25,23,5,0.92
지평고등학교 식량안보,9.0,0.962857144,25,24,5,0.96
지평고등학교 식량안보,10.0,0.8525,20,16,5,0.8
지평고등학교 식량안보,11.0,1.0,15,15,5,1.0
지평고등학교 식량안보,12.0,0.2571428571428571,35,8,5,0.22857142857142856
지평고등학교 식량안보,13.0,0.4,35,13,5,0.37142857142857144
지평고등학교 식량안보,14.0,0.7,20,13,5,0.65
지평고등학교 식량안보,15.0,0.6666666666666666,30,20,5,0.6666666666666666
진주동명중학교 기후변화,1.0,0.341032727037037,189,61,21,0.32275132275132273
진주동명중학교 기후변화,2.0,0.0844013492063492,252,20,21,0.07936507936507936
진주동명중학교 기후변화,3.0,0.24532072523809523,210,49,21,0.23333333333333334
진주동명중학교 기후변화,4.0,0.10302228353741497,147,14,21,0.09523809523809523
진주동명중학교 기후변화,5.0,0.2268077513227513,189,40,21,0.21164021164021163
진주동명중학교 기후변화,6.0,0.24685631255411256,231,55,21,0.23809523809523808
진주동명중학교 기후변화,7.0,0.13670634523809524,168,19,21,0.1130952380952381
진주동명중학교 기후변화,8.0,0.058106571428571424,210,10,21,0.047619047619047616
진주동명중학교 기후변화,9.0,0.06088435238095238,210,11,21,0.05238095238095238
진주동명중학교 기후변화,10.0,0.0009523809523809524,210,0,21,0.0
진주동명중학교 기후변화,11.0,0.0,210,0,21,0.0
진주동명중학교 기후변화,12.0,0.0,126,0,21,0.0
진주동명중학교 기후변화,13.0,0.02040816326530612,147,3,21,0.02040816326530612
진주동명중학교 기후변화,14.0,0.0,84,0,21,0.0
진주동명중학교 기후변화,15.0,0.009523809523809525,105,1,21,0.009523809523809525
천안두정중학교 해양쓰레기,1.0,0.5138888888888888,198,101,18,0.51010101010101
천안두정중학교 해양쓰레기,2.0,0.22316091787037037,108,23,18,0.21296296296296297
천안두정중학교 해양쓰레기,3.0,0.5954195984126984,126,75,18,0.5952380952380952
천안두정중학교 해양쓰레기,4.0,0.40501500833333337,360,136,18,0.37777777777777777
천안두정중학교 해양쓰레기,5.0,0.2771424388888889,180,48,18,0.26666666666666666
천안두정중학교 해양쓰레기,6.0,0.2347993819444444,144,33,18,0.22916666666666666
천안두정중학교 해양쓰레기,7.0,0.1690022435897436,234,39,18,0.16666666666666666
천안두정중학교 해양쓰레기,8.0,0.29116732777777776,180,47,18,0.2611111111111111
천안두정중학교 해양쓰레기,9.0,0.04398147222222223,144,5,18,0.034722222222222224
천안두정중학교 해양쓰레기,10.0,0.2962079285714286,126,30,18,0.23809523809523808
천안두정중학교 해양쓰레기,11.0,0.21993746825396826,126,26,18,0.20634920634920634
천안두정중학교 해양쓰레기,12.0,0.23015873015873015,126,28,18,0.2222222222222222
천안두정중학교 해양쓰레기,13.0,0.14583333333333334,144,19,18,0.13194444444444445
천안두정중학교 해양쓰레기,14.0,0.20555555555555555,90,18,18,0.2
천안두정중학교 해양쓰레기,15.0,0.2638888888888889,108,27,18,0.25
천안월봉고등학교 식량안보,1.0,0.8333223768115943,207,171,23,0.8260869565217391
천안월봉고등학교 식량안보,2.0,0.8401297057971014,207,170,23,0.821256038647343
천안월봉고등학교 식량안보,3.0,0.7923610548913043,184,144,23,0.782608695652174
천안월봉고등학교 식량안보,4.0,0.8026168731225297,253,200,23,0.7905138339920948
천안월봉고등학교 식량안보,5.0,0.7000000000000001,92,63,23,0.6847826086956522
천안월봉고등학교 식량안보,6.0,0.7690821304347826,92,70,23,0.7608695652173914
천안월봉고등학교 식량안보,7.0,0.7499717670807453,161,120,23,0.7453416149068323
천안월봉고등학교 식량안보,8.0,0.7327950347826087,115,83,23,0.7217391304347827
천안월봉고등학교 식량안보,9.0,0.7186335391304348,115,81,23,0.7043478260869566
천안월봉고등학교 식량안보,10.0,0.6474637826086956,92,58,23,0.6304347826086957
천안월봉고등학교 식량안보,11.0,0.6344605507246377,69,43,23,0.6231884057971014
천안월봉고등학교 식량안보,12.0,0.6894409937888198,161,111,23,0.6894409937888198
천안월봉고등학교 식량안보,13.0,0.6149068322981367,161,98,23,0.6086956521739131
천안월봉고등학교 식량안보,14.0,0.6304347826086957,92,58,23,0.6304347826086957
천안월봉고등학교 식량안보,15.0,0.5797101449275363,138,78,23,0.5652173913043478
청주중학교 기후변화,1.0,0.6032454955555555,90,52,10,0.5777777777777777
청주중학교 기후변화,2.0,0.3260237366666667,120,34,10,0.2833333333333333
청주중학교 기후변화,3.0,0.016666669999999998,100,1,10,0.01
청주중학교 기후변화,4.0,0.27992978571428573,70,19,10,0.2714285714285714
청주중학교 기후변화,5.0,0.3,90,27,10,0.3
청주중학교 기후변화,6.0,0.3009218454545454,110,29,10,0.2636363636363636
청주중학교 기후변화,7.0,0.17657449375,80,10,10,0.125
청주중학교 기후변화,8.0,0.15666668,100,12,10,0.12
청주중학교 기후변화,9.0,0.17516666999999997,100,16,10,0.16
청주중학교 기후변화,10.0,0.56480672,100,55,10,0.55
청주중학교 기후변화,11.0,0.43343464,100,40,10,0.4
청주중학교 기후변화,12.0,0.5,60,30,10,0.5
청주중학교 기후변화,13.0,0.2809523857142857,70,18,10,0.2571428571428571
청주중학교 기후변화,14.0,0.175,40,7,10,0.175
청주중학교 기후변화,15.0,0.38,50,19,10,0.38
포항중앙여자고등학교 해양쓰레기,1.0,0.9045059678125,160,143,16,0.89375
포항중앙여자고등학교 해양쓰레기,2.0,0.8881925979375,96,81,16,0.84375
포항중앙여자고등학교 해양쓰레기,3.0,0.9004988266696429,112,99,16,0.8839285714285714
포항중앙여자고등학교 해양쓰레기,4.0,0.864297971875,320,274,16,0.85625
포항중앙여자고등학교 해양쓰레기,5.0,0.85624915625,160,135,16,0.84375
포항중앙여자고등학교 해양쓰레기,6.0,0.6789930546875,128,85,16,0.6640625
포항중앙여자고등학교 해양쓰레기,7.0,0.15972222395833333,192,29,16,0.15104166666666666
포항중앙여자고등학교 해양쓰레기,8.0,0.64854166875,160,97,16,0.60625
포항중앙여자고등학교 해양쓰레기,9.0,0.4057291640625,128,46,16,0.359375
포항중앙여자고등학교 해양쓰레기,10.0,0.48536035000000005,96,43,16,0.4479166666666667
포항중앙여자고등학교 해양쓰레기,11.0,0.29732142857142857,112,32,16,0.2857142857142857
포항중앙여자고등학교 해양쓰레기,12.0,0.2797619017857143,112,30,16,0.26785714285714285
포항중앙여자고등학교 해양쓰레기,13.0,0.0638020859375,128,7,16,0.0546875
포항중앙여자고등학교 해양쓰레기,14.0,0.10625,80,8,16,0.1
포항중앙여자고등학교 해양쓰레기,15.0,0.3020833333333333,96,27,16,0.28125
한동글로벌학교 기후변화 A반,1.0,0.6154894038888888,180,106,20,0.5888888888888889
한동글로벌학교 기후변화 A반,2.0,0.3331267016666667,240,70,20,0.2916666666666667
한동글로벌학교 기후변화 A반,3.0,0.44053130005,200,84,20,0.42
한동글로벌학교 기후변화 A반,4.0,0.4336772,140,58,20,0.4142857142857143
한동글로벌학교 기후변화 A반,5.0,0.5037036888888888,180,88,20,0.4888888888888889
한동글로벌학교 기후변화 A반,6.0,0.4909090727272727,220,104,20,0.4727272727272727
한동글로벌학교 기후변화 A반,7.0,0.5214583125,160,72,20,0.45
한동글로벌학교 기후변화 A반,8.0,0.4322188575,200,70,20,0.35
한동글로벌학교 기후변화 A반,9.0,0.143228347,200,12,20,0.06
한동글로벌학교 기후변화 A반,10.0,0.370583335,200,66,20,0.33
한동글로벌학교 기후변화 A반,11.0,0.317411715,200,56,20,0.28
한동글로벌학교 기후변화 A반,12.0,0.0,120,0,20,0.0
한동글로벌학교 기후변화 A반,13.0,0.02857142857142857,140,4,20,0.02857142857142857
